sku,listing_title,final_title_en,title_variant_used,listing_title_short_en,listing_title_mobile_en,board_label,tier_scope,price_early_bird,price_regular,early_bird_end_date,release_date,main_cover_png,image_folder,subtitle_en,short_description_en,seo_title_en,cta_label_en,status_product_created,status_9_images_uploaded,status_copy_pasted,status_seo_configured,status_pricing_set,status_published,final_payhip_url,published_at_utc,notes
L1-CIE0580-E1-11,CIE 0580 E1-11 Ratio And Proportion Worksheet + Kahoot Companion (Extended),CIE 0580 E1-11 Ratio & Proportion (Extended),short,CIE 0580 E1-11 Ratio & Proportion (Extended),CIE 0580 E1-11 Ratio & Proportion (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-11/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-11,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-11 Ratio And Proportion (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-11 Ratio And Proportion Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/uvc81,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-12,CIE 0580 E1-12 Rates Worksheet + Kahoot Companion (Extended),CIE 0580 E1-12 Rates (Extended),short,CIE 0580 E1-12 Rates (Extended),CIE 0580 E1-12 Rates (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-12/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-12,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-12 Rates (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-12 Rates Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/5iP4L,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-13,CIE 0580 E1-13 Percentages Worksheet + Kahoot Companion (Extended),CIE 0580 E1-13 Percentages (Extended),short,CIE 0580 E1-13 Percentages (Extended),CIE 0580 E1-13 Percentages (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-13/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-13,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-13 Percentages (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-13 Percentages Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Awakv,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-14,CIE 0580 E1-14 Using A Calculator Worksheet + Kahoot Companion (Extended),CIE 0580 E1-14 Calculator Use (Extended),short,CIE 0580 E1-14 Calculator Use (Extended),CIE 0580 E1-14 Calculator Use (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-14/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-14,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-14 Using A Calculator (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-14 Using A Calculator Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/WElfF,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-15,CIE 0580 E1-15 Time Worksheet + Kahoot Companion (Extended),CIE 0580 E1-15 Time (Extended),short,CIE 0580 E1-15 Time (Extended),CIE 0580 E1-15 Time (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-15/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-15,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-15 Time (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-15 Time Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/FS2n8,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-16,CIE 0580 E1-16 Money Worksheet + Kahoot Companion (Extended),CIE 0580 E1-16 Money (Extended),short,CIE 0580 E1-16 Money (Extended),CIE 0580 E1-16 Money (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-16/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-16,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-16 Money (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-16 Money Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Wqj0N,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-17,CIE 0580 E1-17 Exponential Growth Decay Worksheet + Kahoot Companion (Extended),CIE 0580 E1-17 Exp Growth/Decay (Extended),short,CIE 0580 E1-17 Exp Growth/Decay (Extended),CIE 0580 E1-17 Exp Growth/Decay (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-17/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-17,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-17 Exponential Growth Decay (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-17 Exponential Growth Decay Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/I6AvU,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E1-18,CIE 0580 E1-18 Surds Worksheet + Kahoot Companion (Extended),CIE 0580 E1-18 Surds (Extended),short,CIE 0580 E1-18 Surds (Extended),CIE 0580 E1-18 Surds (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e1-18/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e1-18,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E1-18 Surds (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E1-18 Surds Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/4ImLD,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-01,CIE 0580 E2-01 Introduction To Algebra Worksheet + Kahoot Companion (Extended),CIE 0580 E2-01 Introduction To Algebra (Extended),short,CIE 0580 E2-01 Introduction To Algebra (Extended),CIE 0580 E2-01 Introduction To Algebra (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-01 Introduction To Algebra (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-01 Introduction To Algebra Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/8uBvQ,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-02,CIE 0580 E2-02 Algebraic Manipulation Worksheet + Kahoot Companion (Extended),CIE 0580 E2-02 Algebraic Manipulation (Extended),short,CIE 0580 E2-02 Algebraic Manipulation (Extended),CIE 0580 E2-02 Algebraic Manipulation (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-02 Algebraic Manipulation (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-02 Algebraic Manipulation Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/kdCbX,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-03,CIE 0580 E2-03 Algebraic Fractions Worksheet + Kahoot Companion (Extended),CIE 0580 E2-03 Algebraic Fractions (Extended),short,CIE 0580 E2-03 Algebraic Fractions (Extended),CIE 0580 E2-03 Algebraic Fractions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-03 Algebraic Fractions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-03 Algebraic Fractions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/FNdGQ,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-04,CIE 0580 E2-04 Indices Ii Worksheet + Kahoot Companion (Extended),CIE 0580 E2-04 Indices Ii (Extended),short,CIE 0580 E2-04 Indices Ii (Extended),CIE 0580 E2-04 Indices Ii (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-04 Indices Ii (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-04 Indices Ii Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/0vKcu,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-05,CIE 0580 E2-05 Equations Worksheet + Kahoot Companion (Extended),CIE 0580 E2-05 Equations (Extended),short,CIE 0580 E2-05 Equations (Extended),CIE 0580 E2-05 Equations (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-05 Equations (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-05 Equations Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/KjnkU,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-06,CIE 0580 E2-06 Inequalities Worksheet + Kahoot Companion (Extended),CIE 0580 E2-06 Inequalities (Extended),short,CIE 0580 E2-06 Inequalities (Extended),CIE 0580 E2-06 Inequalities (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-06/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-06,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-06 Inequalities (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-06 Inequalities Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/5KVav,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-07,CIE 0580 E2-07 Sequences Worksheet + Kahoot Companion (Extended),CIE 0580 E2-07 Sequences (Extended),short,CIE 0580 E2-07 Sequences (Extended),CIE 0580 E2-07 Sequences (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-07/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-07,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-07 Sequences (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-07 Sequences Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/zALRG,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-08,CIE 0580 E2-08 Proportion Worksheet + Kahoot Companion (Extended),CIE 0580 E2-08 Proportion (Extended),short,CIE 0580 E2-08 Proportion (Extended),CIE 0580 E2-08 Proportion (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-08/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-08,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-08 Proportion (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-08 Proportion Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/uGaDh,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-09,CIE 0580 E2-09 Graphs In Practical Situations Worksheet + Kahoot Companion (Extended),CIE 0580 E2-09 Graphs In Practical Situations (Extended),short,CIE 0580 E2-09 Graphs In Practical Situations (Extended),CIE0580 E2-09 Graphs In Practical Situations (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-09/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-09,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-09 Graphs In Practical Situations (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-09 Graphs In Practical Situations Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/KArGe,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-10,CIE 0580 E2-10 Graphs Of Functions Worksheet + Kahoot Companion (Extended),CIE 0580 E2-10 Graphs Of Functions (Extended),short,CIE 0580 E2-10 Graphs Of Functions (Extended),CIE 0580 E2-10 Graphs Of Functions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-10/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-10,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-10 Graphs Of Functions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-10 Graphs Of Functions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/YAVdb,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-11,CIE 0580 E2-11 Sketching Curves Worksheet + Kahoot Companion (Extended),CIE 0580 E2-11 Sketching Curves (Extended),short,CIE 0580 E2-11 Sketching Curves (Extended),CIE 0580 E2-11 Sketching Curves (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-11/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-11,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-11 Sketching Curves (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-11 Sketching Curves Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/JCKwT,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-12,CIE 0580 E2-12 Differentiation Worksheet + Kahoot Companion (Extended),CIE 0580 E2-12 Differentiation (Extended),short,CIE 0580 E2-12 Differentiation (Extended),CIE 0580 E2-12 Differentiation (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-12/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-12,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-12 Differentiation (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-12 Differentiation Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/ZLedt,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E2-13,CIE 0580 E2-13 Functions Worksheet + Kahoot Companion (Extended),CIE 0580 E2-13 Functions (Extended),short,CIE 0580 E2-13 Functions (Extended),CIE 0580 E2-13 Functions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e2-13/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e2-13,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E2-13 Functions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E2-13 Functions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/BGoH5,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-01,CIE 0580 E3-01 Coordinates Worksheet + Kahoot Companion (Extended),CIE 0580 E3-01 Coordinates (Extended),short,CIE 0580 E3-01 Coordinates (Extended),CIE 0580 E3-01 Coordinates (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-01 Coordinates (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-01 Coordinates Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/GsRvW,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-02,CIE 0580 E3-02 Drawing Linear Graphs Worksheet + Kahoot Companion (Extended),CIE 0580 E3-02 Drawing Linear Graphs (Extended),short,CIE 0580 E3-02 Drawing Linear Graphs (Extended),CIE 0580 E3-02 Drawing Linear Graphs (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-02 Drawing Linear Graphs (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-02 Drawing Linear Graphs Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/F2N4B,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-03,CIE 0580 E3-03 Gradient Of Linear Graphs Worksheet + Kahoot Companion (Extended),CIE 0580 E3-03 Gradient Of Linear Graphs (Extended),short,CIE 0580 E3-03 Gradient Of Linear Graphs (Extended),CIE 0580 E3-03 Gradient Of Linear Graphs (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-03 Gradient Of Linear Graphs (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-03 Gradient Of Linear Graphs Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/cp50t,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-04,CIE 0580 E3-04 Length And Midpoint Worksheet + Kahoot Companion (Extended),CIE 0580 E3-04 Length & Midpoint (Extended),short,CIE 0580 E3-04 Length & Midpoint (Extended),CIE 0580 E3-04 Length & Midpoint (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-04 Length And Midpoint (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-04 Length And Midpoint Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/yd5lz,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-05,CIE 0580 E3-05 Equations Of Linear Graphs Worksheet + Kahoot Companion (Extended),CIE 0580 E3-05 Equations Of Linear Graphs (Extended),short,CIE 0580 E3-05 Equations Of Linear Graphs (Extended),CIE 0580 E3-05 Equations Of Linear Graphs (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-05 Equations Of Linear Graphs (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-05 Equations Of Linear Graphs Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/tnho2,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-06,CIE 0580 E3-06 Parallel Lines Worksheet + Kahoot Companion (Extended),CIE 0580 E3-06 Parallel Lines (Extended),short,CIE 0580 E3-06 Parallel Lines (Extended),CIE 0580 E3-06 Parallel Lines (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-06/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-06,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-06 Parallel Lines (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-06 Parallel Lines Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/DP8Uh,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E3-07,CIE 0580 E3-07 Perpendicular Lines Worksheet + Kahoot Companion (Extended),CIE 0580 E3-07 Perpendicular Lines (Extended),short,CIE 0580 E3-07 Perpendicular Lines (Extended),CIE 0580 E3-07 Perpendicular Lines (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e3-07/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e3-07,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E3-07 Perpendicular Lines (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E3-07 Perpendicular Lines Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/1paP7,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-01,CIE 0580 E4-01 Geometrical Terms Worksheet + Kahoot Companion (Extended),CIE 0580 E4-01 Geo Terms (Extended),short,CIE 0580 E4-01 Geo Terms (Extended),CIE 0580 E4-01 Geo Terms (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-01 Geometrical Terms (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-01 Geometrical Terms Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/4x3Gv,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-02,CIE 0580 E4-02 Geometrical Constructions Worksheet + Kahoot Companion (Extended),CIE 0580 E4-02 Geo Constructions (Extended),short,CIE 0580 E4-02 Geo Constructions (Extended),CIE 0580 E4-02 Geo Constructions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-02 Geometrical Constructions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-02 Geometrical Constructions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/u2H86,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-03,CIE 0580 E4-03 Scale Drawings Worksheet + Kahoot Companion (Extended),CIE 0580 E4-03 Scale Drawings (Extended),short,CIE 0580 E4-03 Scale Drawings (Extended),CIE 0580 E4-03 Scale Drawings (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-03 Scale Drawings (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-03 Scale Drawings Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/vIitL,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
